controller,speed_kmh,target_force_N,mean_force_N,std_force_N,cv_percent,min_force_N,max_force_N,contact_loss_percent,NoC,ATR_percent,effort_N2s,mechanical_work_J,signed_mechanical_work_J,trial,scenario_seed,measurement_noise_std_N,actuator_delay_s,actuator_time_constant_s,irregularity_scale,mass_scale_1,mass_scale_2,mass_scale_3,stiffness_scale_1,stiffness_scale_2,stiffness_scale_3,damping_scale_3,contact_stiffness_scale
ME-APIC,300.0,157.3,168.45069513968048,98.76379731834922,58.63068551688291,82.74918959618026,470.3272280370077,0.0,7,22.78481012658228,16.965164645725054,0.4974470774095104,-0.11193641967433605,24,803235481,2.0,0.005,0.015,1.1988512070679633,0.9336911639633952,0.9956512422568764,1.0290383657919344,0.9969616978008978,1.025539826707476,1.043676265109837,0.9528107047167507,1.0670643385112357
Passive,350.0,188.825,193.4787790017706,167.24952713931756,86.44334433069118,93.47057183617655,1007.8165961655775,0.0,0,0.0,0.0,0.0,0.0,24,803235481,2.0,0.005,0.015,1.1988512070679633,0.9336911639633952,0.9956512422568764,1.0290383657919344,0.9969616978008978,1.025539826707476,1.043676265109837,0.9528107047167507,1.0670643385112357
Continuous,350.0,188.825,191.9356381857554,164.68075754031628,85.7999895678249,87.48960656052374,1004.907292514199,0.0,1,99.99999999999999,138.7832924741857,2.9404469785765164,-1.3005192774717533,24,803235481,2.0,0.005,0.015,1.1988512070679633,0.9336911639633952,0.9956512422568764,1.0290383657919344,0.9969616978008978,1.025539826707476,1.043676265109837,0.9528107047167507,1.0670643385112357
T-APIC,350.0,188.825,194.5503564731838,166.90259614963378,85.78889248791437,97.68425833785213,979.6373045812261,0.0,7,26.923076923076923,22.51757546696356,0.87594899633522,-0.17596170004477088,24,803235481,2.0,0.005,0.015,1.1988512070679633,0.9336911639633952,0.9956512422568764,1.0290383657919344,0.9969616978008978,1.025539826707476,1.043676265109837,0.9528107047167507,1.0670643385112357
E-APIC,350.0,188.825,195.50529487581903,168.72392624379592,86.30146122178732,97.68425833785213,986.1577725224918,0.0,7,27.36686390532544,49.49094360218025,1.0953501986054206,-0.3515767885711262,24,803235481,2.0,0.005,0.015,1.1988512070679633,0.9336911639633952,0.9956512422568764,1.0290383657919344,0.9969616978008978,1.025539826707476,1.043676265109837,0.9528107047167507,1.0670643385112357
ME-APIC,350.0,188.825,193.0490305254645,165.80816098745944,85.88914460546239,96.9993912699789,978.937032551239,0.0,7,23.076923076923073,27.51229775064415,0.8849451841103472,-0.5209488739910089,24,803235481,2.0,0.005,0.015,1.1988512070679633,0.9336911639633952,0.9956512422568764,1.0290383657919344,0.9969616978008978,1.025539826707476,1.043676265109837,0.9528107047167507,1.0670643385112357
Passive,300.0,157.3,166.08844793362198,98.0065572187607,59.00865378543936,83.66405896314706,458.54228954524314,0.0,0,0.0,0.0,0.0,0.0,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
Continuous,300.0,157.3,163.4015190718988,92.90137274522,56.854656720995465,86.51561547893834,457.26011375398,0.0,1,100.0,78.82902539982652,1.699678028804729,-0.6185449448171892,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
T-APIC,300.0,157.3,165.99769832825044,96.51394741076206,58.14173833899283,86.33497465095112,458.97211037360097,0.0,8,27.594936708860757,22.92971978782685,0.6140897080878188,-0.23265283310765106,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
E-APIC,300.0,157.3,166.98178013820015,96.57271876196621,57.834285083102564,86.33497465095112,455.81068791797384,0.0,6,18.73417721518987,17.13246548464504,0.4089101068882862,-0.038148129236131464,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
ME-APIC,300.0,157.3,165.98100985982086,96.76055181247075,58.29615803289172,86.11451441732409,451.36858431937384,0.0,7,22.658227848101262,16.270436358981016,0.49027206636816995,-0.10643906044921117,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
Passive,350.0,188.825,190.2638063757066,161.90153345000633,85.09318536932116,94.17192046572197,964.8234374993482,0.0,0,0.0,0.0,0.0,0.0,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
Continuous,350.0,188.825,188.61621766913797,159.39956927679648,84.51000197470188,96.82964807022924,971.8224767172607,0.0,1,99.99999999999999,135.9809348661847,2.8712859636404504,-1.299486077634335,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
T-APIC,350.0,188.825,191.07367041211998,161.61808435752118,84.58417321912167,101.06864392650047,948.0186535428229,0.0,7,26.923076923076923,22.18911082688929,0.8315962500264374,-0.22503181484818427,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
E-APIC,350.0,188.825,192.23285275135524,163.3593851784661,84.97995157454397,101.06864392650047,951.4427835380272,0.0,6,21.89349112426035,46.59587669482371,1.0807116375559191,-0.31372123885662456,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
ME-APIC,350.0,188.825,189.8447535160366,160.68030959322513,84.63774037329513,99.42223604116722,946.7289363549495,0.0,7,23.076923076923073,26.595819085565676,0.8397269450913705,-0.5232127687410858,25,402029333,2.0,0.005,0.015,0.8181481721603119,0.9151585134297212,1.0792274051208277,1.0037947462289154,0.983182701528923,0.9628325487395123,1.0565101587268062,1.0394040823115935,1.0023170177230267
Passive,300.0,157.3,168.3583082119982,100.59525524126916,59.75069262076378,80.64959741697044,465.4875667250378,0.0,0,0.0,0.0,0.0,0.0,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
Continuous,300.0,157.3,166.07524216017956,95.53832361884184,57.527131904883895,84.24018824658724,465.0767494164009,0.0,1,100.0,75.24955251213039,1.6300948463703453,-0.5916219850761223,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
T-APIC,300.0,157.3,168.55589128202578,99.14898545044561,58.822616460525055,83.9974347299488,466.6561725769708,0.0,8,27.594936708860757,23.045203712752066,0.6305094005601828,-0.162769231301929,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
E-APIC,300.0,157.3,168.3437917065214,97.93432290821539,58.17519132451712,83.9974347299488,458.4040217049259,0.0,6,18.73417721518987,17.73156898145461,0.5103757952026058,-0.22521242248671622,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
ME-APIC,300.0,157.3,168.40548998778158,99.40396949637415,59.02656113146089,83.70952848595894,459.26206383606115,0.0,7,22.78481012658228,14.97392360342839,0.4562395980094203,-0.09930009291942887,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
Passive,350.0,188.825,192.92525362621197,167.37191469935345,86.75479832393145,94.91815402133716,1010.7131730950667,0.0,0,0.0,0.0,0.0,0.0,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
Continuous,350.0,188.825,191.75387757568762,165.2199200639659,86.16249233278297,87.75675611631995,1015.5001337827358,0.0,1,99.99999999999999,134.389790288333,2.8946759034908403,-1.2046866677413557,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
T-APIC,350.0,188.825,194.0834044531271,167.07166817295297,86.08240804705294,98.83320307176241,991.3713351687323,0.0,7,26.923076923076923,22.611582937503087,0.8846840471516276,-0.14927396649520136,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
E-APIC,350.0,188.825,195.79552113375885,170.2857854393243,86.97123634559166,99.49391880980086,1004.2896792857944,0.0,6,21.89349112426035,35.38922791136491,0.8212593595799146,0.0720312761631609,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
ME-APIC,350.0,188.825,192.7837173829238,166.2039881331318,86.21266898957185,98.73761342982746,990.6206431118584,0.0,7,23.076923076923073,26.326350033018965,0.852142749178288,-0.44852087522636264,26,362768660,2.0,0.005,0.015,1.158224907266192,0.9318562777762227,1.0713795820075267,0.9762107376551091,0.9985880687503488,1.072814758503659,1.0211602754272038,0.9758160348012452,1.0566110425627921
Passive,300.0,157.3,168.3465922654417,100.47304916398768,59.68225897056834,82.45691320816955,458.81346429398843,0.0,0,0.0,0.0,0.0,0.0,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
Continuous,300.0,157.3,165.7266666909894,95.2164713862856,57.45392294881808,86.62040104854968,457.53465498589367,0.0,1,100.0,79.10703109197802,1.7289286275306455,-0.6108478097314735,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
T-APIC,300.0,157.3,168.35758581064584,99.01187411385342,58.810462051418035,86.2183460444833,462.6694675173361,0.0,8,27.594936708860757,21.818340468476684,0.6124387990351434,-0.22478366128699542,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
E-APIC,300.0,157.3,169.28146579406436,99.3276769532318,58.67604967106482,86.2183460444833,466.07011083473856,0.0,6,18.73417721518987,18.01958660900808,0.37978912520201197,-0.040117879991807395,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
ME-APIC,300.0,157.3,168.26327409278707,99.20797263131544,58.959968041872415,85.81837082928133,460.5753911100229,0.0,7,22.78481012658228,16.105400595177887,0.5132730595033935,-0.1057687696762858,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
Passive,350.0,188.825,193.39324326436187,169.33298898923184,87.55889612842343,97.9788502018793,1021.7966916028257,0.0,0,0.0,0.0,0.0,0.0,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
Continuous,350.0,188.825,191.9278772703203,166.83561964290917,86.9262047888593,102.57374409513532,1004.5609512700926,0.0,1,99.99999999999999,136.2222206054065,2.932076935826035,-1.3063110315464153,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
T-APIC,350.0,188.825,194.36794435336648,169.07629367630074,86.98774596747045,102.45493755049064,998.3171819011768,0.0,7,26.923076923076923,22.67382761449594,0.8688278578947799,-0.2054717730053883,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
E-APIC,350.0,188.825,195.84369896387966,172.29605209030078,87.97630610626798,102.45493755049064,1014.9709449117889,0.0,6,21.89349112426035,35.42382774598178,0.7935295104588842,-0.033779095293350936,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
ME-APIC,350.0,188.825,193.15467156149705,168.09854634796008,87.02794759713613,102.05098622510174,1000.55458433889,0.0,7,23.076923076923073,26.559532197869636,0.8510296378262929,-0.48394111082319674,27,675826863,2.0,0.005,0.015,1.0366343058254879,0.9770924950976184,1.0919778235940414,1.0387801496343558,0.9976307219424754,1.0057141241749543,1.007265484063521,0.9556023097932269,0.9627340614988362
Passive,300.0,157.3,164.6748241115625,95.81135178225907,58.182149153139285,82.63048846306046,462.35079617012497,0.0,0,0.0,0.0,0.0,0.0,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
Continuous,300.0,157.3,162.8300891947165,91.30366717627008,56.07297006825733,87.38582884112945,457.04728613748364,0.0,1,100.0,72.22805554106453,1.5909848317951523,-0.507207831649903,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
T-APIC,300.0,157.3,164.9303753758093,94.46584411071272,57.276195422137036,86.90674460516925,462.31567492823183,0.0,8,27.594936708860757,22.292268221279755,0.6068329017358782,-0.1498868117583628,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
E-APIC,300.0,157.3,163.9856163555288,92.55916883529706,56.443467965278295,86.90674460516925,462.6077742549189,0.0,7,23.41772151898734,30.328811705903842,0.6833136271415462,-0.36137003972093573,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
ME-APIC,300.0,157.3,164.8073582907752,94.76998284507478,57.50349003099054,86.43901476494682,459.81049777959004,0.0,7,22.40506329113924,14.329394774450794,0.452789566751028,-0.07972998407036315,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
Passive,350.0,188.825,189.71065691550533,162.79828568974344,85.81399080930477,98.8401013838525,972.1132243505941,0.0,0,0.0,0.0,0.0,0.0,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
Continuous,350.0,188.825,188.97889661413365,161.21665445894416,85.30934265539935,95.5771994833841,982.7240125334614,0.0,1,99.99999999999999,130.85944072503838,2.8208131461248436,-1.0969454805466012,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
T-APIC,350.0,188.825,190.95470783284173,162.8623310490493,85.2884607545869,103.14201959318473,957.7638753951417,0.0,7,26.923076923076923,22.820619681274348,0.8441465215275784,-0.13940382007791483,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
E-APIC,350.0,188.825,193.4594228928145,165.76945098844465,85.6869355390813,103.14201959318473,967.2224061300298,0.0,5,16.420118343195266,36.64625621639065,0.8736624133538586,0.32077814806991356,28,1590876049,2.0,0.005,0.015,0.8617633658909409,0.9368665468092079,0.9642555640193567,1.0005889735737903,0.9336075624935073,1.0896398469492021,1.0597090174436878,1.0940980619295861,0.9884364506806756
